sourceid,relation,targetid
DB00683,dr-di,D010689
DB00683,dr-di,D011183
DB00683,dr-di,D011595
DB00683,dr-di,D011596
DB00683,dr-di,D011605
DB00683,dr-di,D011618
DB00683,dr-di,D012021
DB00683,dr-di,D012120
DB00683,dr-di,D012131
DB00683,dr-di,D012640
DB00683,dr-di,D012893
DB00683,dr-di,D013226
DB00683,dr-di,D013375
DB00683,dr-di,D013610
DB00683,dr-di,D013924
DB00683,dr-di,D014202
DB00683,dr-di,D014474
DB00683,dr-di,D014652
DB00683,dr-di,D014717
DB00683,dr-di,D014839
DB00683,dr-di,D015431
DB00683,dr-di,D016757
DB00683,dr-di,D017109
DB00683,dr-di,D018879
DB00683,dr-di,D018908
DB00683,dr-di,D019586
DB00683,dr-di,D019636
DB00683,dr-di,D019970
DB00683,dr-di,D020230
DB00683,dr-di,D020250
DB00683,dr-di,D020821
DB00683,dr-di,D062787
DB00683,dr-di,D064420
DB00211,dr-di,D000857
DB00211,dr-di,D001259
DB00211,dr-di,D001919
DB00211,dr-di,D002303
DB00211,dr-di,D004244
DB00211,dr-di,D004421
DB00211,dr-di,D005221
DB00211,dr-di,D006261
DB00211,dr-di,D006333
DB00211,dr-di,D006869
DB00211,dr-di,D006973
DB00211,dr-di,D007022
DB00211,dr-di,D007024
DB00211,dr-di,D009120
DB00211,dr-di,D009336
DB00211,dr-di,D010292
DB00211,dr-di,D011507
DB00211,dr-di,D011537
DB00211,dr-di,D013575
DB00211,dr-di,D013651
DB00211,dr-di,D015431
DB00211,dr-di,D016055
DB00211,dr-di,D018908
DB01204,dr-di,D000505
DB01204,dr-di,D000740
DB01204,dr-di,D001145
DB01204,dr-di,D001281
DB01204,dr-di,D001424
DB01204,dr-di,D001745
DB01204,dr-di,D001749
DB01204,dr-di,D001919
DB01204,dr-di,D001943
DB01204,dr-di,D002277
DB01204,dr-di,D002295
DB01204,dr-di,D002543
DB01204,dr-di,D002779
DB01204,dr-di,D003556
DB01204,dr-di,D003711
DB01204,dr-di,D003875
DB01204,dr-di,D003967
DB01204,dr-di,D004681
DB01204,dr-di,D004719
DB01204,dr-di,D004802
DB01204,dr-di,D005334
DB01204,dr-di,D006331
DB01204,dr-di,D006333
DB01204,dr-di,D006402
DB01204,dr-di,D006689
DB01204,dr-di,D006932
DB01204,dr-di,D007674
DB01204,dr-di,D007938
DB01204,dr-di,D007945
DB01204,dr-di,D007970
DB01204,dr-di,D008107
DB01204,dr-di,D008133
DB01204,dr-di,D008223
DB01204,dr-di,D008228
DB01204,dr-di,D009103
DB01204,dr-di,D009140
DB01204,dr-di,D009190
DB01204,dr-di,D009202
DB01204,dr-di,D009325
DB01204,dr-di,D009336
DB01204,dr-di,D009369
DB01204,dr-di,D009374
DB01204,dr-di,D009503
DB01204,dr-di,D010051
DB01204,dr-di,D010264
DB01204,dr-di,D010538
DB01204,dr-di,D011041
DB01204,dr-di,D011471
DB01204,dr-di,D012008
DB01204,dr-di,D012206
DB01204,dr-di,D012208
DB01204,dr-di,D012871
DB01204,dr-di,D013280
DB01204,dr-di,D013921
DB01204,dr-di,D014202
DB01204,dr-di,D014839
DB01204,dr-di,D015179
DB01204,dr-di,D015451
DB01204,dr-di,D015470
DB01204,dr-di,D015473
DB01204,dr-di,D016171
DB01204,dr-di,D017563
DB01204,dr-di,D020258
DB01204,dr-di,D028361
DB01204,dr-di,D051437
DB01204,dr-di,D052016
DB01204,dr-di,D054198
DB01204,dr-di,D056784
DB01204,dr-di,D058186
DB01204,dr-di,D064420
DB01204,dr-di,D066126
DB00295,dr-di,D000014
DB00295,dr-di,D000647
DB00295,dr-di,D000707
DB00295,dr-di,D000855
DB00295,dr-di,D000860
DB00295,dr-di,D001002
DB00295,dr-di,D001008
DB00295,dr-di,D001049
DB00295,dr-di,D001145
DB00295,dr-di,D001281
DB00295,dr-di,D001284
DB00295,dr-di,D001416
DB00295,dr-di,D001480
DB00295,dr-di,D001714
DB00295,dr-di,D001919
DB00295,dr-di,D001927
DB00295,dr-di,D002311
DB00295,dr-di,D002375
DB00295,dr-di,D002389
DB00295,dr-di,D002545
DB00295,dr-di,D002637
DB00295,dr-di,D002769
DB00295,dr-di,D002779
DB00295,dr-di,D003072
DB00295,dr-di,D003110
DB00295,dr-di,D003128
DB00295,dr-di,D003221
DB00295,dr-di,D003244
DB00295,dr-di,D003248
DB00295,dr-di,D003327
DB00295,dr-di,D003371
DB00295,dr-di,D003693
DB00295,dr-di,D003866
DB00295,dr-di,D003967
DB00295,dr-di,D004172
DB00295,dr-di,D004213
DB00295,dr-di,D004244
DB00295,dr-di,D004342
DB00295,dr-di,D004409
DB00295,dr-di,D004417
DB00295,dr-di,D004487
DB00295,dr-di,D004827
DB00295,dr-di,D004830
DB00295,dr-di,D004831
DB00295,dr-di,D005076
DB00295,dr-di,D005221
DB00295,dr-di,D005334
DB00295,dr-di,D005767
DB00295,dr-di,D006099
DB00295,dr-di,D006212
DB00295,dr-di,D006261
DB00295,dr-di,D006331
DB00295,dr-di,D006417
DB00295,dr-di,D006470
DB00295,dr-di,D006501
DB00295,dr-di,D006556
DB00295,dr-di,D006606
DB00295,dr-di,D006869
DB00295,dr-di,D006930
DB00295,dr-di,D006940
DB00295,dr-di,D006948
DB00295,dr-di,D006970
DB00295,dr-di,D006973
DB00295,dr-di,D006987
DB00295,dr-di,D007008
DB00295,dr-di,D007022
DB00295,dr-di,D007024
DB00295,dr-di,D007035
DB00295,dr-di,D007674
DB00295,dr-di,D007859
DB00295,dr-di,D008175
DB00295,dr-di,D008569
DB00295,dr-di,D009069
DB00295,dr-di,D009120
DB00295,dr-di,D009122
DB00295,dr-di,D009123
DB00295,dr-di,D009127
DB00295,dr-di,D009128
DB00295,dr-di,D009203
DB00295,dr-di,D009207
DB00295,dr-di,D009293
DB00295,dr-di,D009325
DB00295,dr-di,D009336
DB00295,dr-di,D009357
DB00295,dr-di,D009422
DB00295,dr-di,D009436
DB00295,dr-di,D009437
DB00295,dr-di,D009759
DB00295,dr-di,D009846
DB00295,dr-di,D010146
DB00295,dr-di,D010149
DB00295,dr-di,D010243
DB00295,dr-di,D010259
DB00295,dr-di,D010291
DB00295,dr-di,D010523
DB00295,dr-di,D010538
DB00295,dr-di,D010554
DB00295,dr-di,D011041
DB00295,dr-di,D011297
DB00295,dr-di,D011537
DB00295,dr-di,D011595
DB00295,dr-di,D011596
DB00295,dr-di,D011605
DB00295,dr-di,D011654
DB00295,dr-di,D012021
DB00295,dr-di,D012120
DB00295,dr-di,D012131
DB00295,dr-di,D012206
DB00295,dr-di,D012640
DB00295,dr-di,D012769
DB00295,dr-di,D012893
DB00295,dr-di,D013035
DB00295,dr-di,D013064
DB00295,dr-di,D013118
DB00295,dr-di,D013203
DB00295,dr-di,D013226
DB00295,dr-di,D013375
DB00295,dr-di,D013610
DB00295,dr-di,D014474
DB00295,dr-di,D014549
DB00295,dr-di,D014555
DB00295,dr-di,D014717
DB00295,dr-di,D014786
DB00295,dr-di,D014839
DB00295,dr-di,D014987
DB00295,dr-di,D015427
DB00295,dr-di,D015428
DB00295,dr-di,D015431
DB00295,dr-di,D015746
DB00295,dr-di,D015877
DB00295,dr-di,D016055
DB00295,dr-di,D017116
DB00295,dr-di,D017202
DB00295,dr-di,D018476
DB00295,dr-di,D018487
DB00295,dr-di,D018879
DB00295,dr-di,D018908
DB00295,dr-di,D019586
DB00295,dr-di,D019956
DB00295,dr-di,D019966
DB00295,dr-di,D020250
DB00295,dr-di,D020258
DB00295,dr-di,D051437
DB00295,dr-di,D052016
DB00295,dr-di,D053608
DB00295,dr-di,D053609
DB00295,dr-di,D054537
DB00295,dr-di,D056486
DB00295,dr-di,D058186
DB00295,dr-di,D062787
DB00295,dr-di,D064420
DB00332,dr-di,D001145
DB00332,dr-di,D001249
DB00332,dr-di,D002312
DB00332,dr-di,D002318
DB00332,dr-di,D004417
DB00332,dr-di,D006323
DB00332,dr-di,D007022
DB00332,dr-di,D011014
DB00332,dr-di,D013610
DB00332,dr-di,D013617
DB00332,dr-di,D014202
DB00332,dr-di,D014555
DB00332,dr-di,D014786
DB00332,dr-di,D015428
DB00332,dr-di,D016055
DB00332,dr-di,D017202
DB00332,dr-di,D029424
DB01183,dr-di,D000647
DB01183,dr-di,D000707
DB01183,dr-di,D000787
DB01183,dr-di,D000860
DB01183,dr-di,D001049
DB01183,dr-di,D001145
DB01183,dr-di,D001281
DB01183,dr-di,D001714
DB01183,dr-di,D001763
DB01183,dr-di,D001919
DB01183,dr-di,D001927
DB01183,dr-di,D001930
DB01183,dr-di,D002375
DB01183,dr-di,D002389
DB01183,dr-di,D002545
DB01183,dr-di,D002769
DB01183,dr-di,D003128
DB01183,dr-di,D003221
DB01183,dr-di,D003244
DB01183,dr-di,D003248
DB01183,dr-di,D003704
DB01183,dr-di,D003967
DB01183,dr-di,D004172
DB01183,dr-di,D004244
DB01183,dr-di,D004409
DB01183,dr-di,D004487
DB01183,dr-di,D004827
DB01183,dr-di,D004829
DB01183,dr-di,D004830
DB01183,dr-di,D004831
DB01183,dr-di,D004832
DB01183,dr-di,D005767
DB01183,dr-di,D005879
DB01183,dr-di,D006099
DB01183,dr-di,D006212
DB01183,dr-di,D006323
DB01183,dr-di,D006331
DB01183,dr-di,D006556
DB01183,dr-di,D006930
DB01183,dr-di,D006940
DB01183,dr-di,D006947
DB01183,dr-di,D006948
DB01183,dr-di,D006973
DB01183,dr-di,D006976
DB01183,dr-di,D007022
DB01183,dr-di,D007035
DB01183,dr-di,D007174
DB01183,dr-di,D007674
DB01183,dr-di,D008105
DB01183,dr-di,D008881
DB01183,dr-di,D009069
DB01183,dr-di,D009120
DB01183,dr-di,D009123
DB01183,dr-di,D009127
DB01183,dr-di,D009128
DB01183,dr-di,D009203
DB01183,dr-di,D009207
DB01183,dr-di,D009293
DB01183,dr-di,D009325
DB01183,dr-di,D009336
DB01183,dr-di,D009357
DB01183,dr-di,D009422
DB01183,dr-di,D009759
DB01183,dr-di,D010146
DB01183,dr-di,D010149
DB01183,dr-di,D010259
DB01183,dr-di,D010291
DB01183,dr-di,D010292
DB01183,dr-di,D011183
DB01183,dr-di,D011537
DB01183,dr-di,D011596
DB01183,dr-di,D011605
DB01183,dr-di,D011654
DB01183,dr-di,D012131
DB01183,dr-di,D012640
DB01183,dr-di,D012735
DB01183,dr-di,D012772
DB01183,dr-di,D013035
DB01183,dr-di,D013119
DB01183,dr-di,D013375
DB01183,dr-di,D013610
DB01183,dr-di,D014202
DB01183,dr-di,D014474
DB01183,dr-di,D014555
DB01183,dr-di,D014839
DB01183,dr-di,D015431
DB01183,dr-di,D015746
DB01183,dr-di,D015877
DB01183,dr-di,D016055
DB01183,dr-di,D016584
DB01183,dr-di,D017180
DB01183,dr-di,D018476
DB01183,dr-di,D019970
DB01183,dr-di,D020250
DB01183,dr-di,D020521
DB01183,dr-di,D050197
DB01183,dr-di,D053608
DB01183,dr-di,D053609
DB01183,dr-di,D058186
DB01183,dr-di,D062787
DB01183,dr-di,D064420
DB00704,dr-di,D000855
DB00704,dr-di,D001321
DB00704,dr-di,D001919
DB00704,dr-di,D002375
DB00704,dr-di,D003693
DB00704,dr-di,D003866
DB00704,dr-di,D003873
DB00704,dr-di,D003875
DB00704,dr-di,D003967
DB00704,dr-di,D004244
DB00704,dr-di,D004409
DB00704,dr-di,D004890
DB00704,dr-di,D005076
DB00704,dr-di,D005221
DB00704,dr-di,D005879
DB00704,dr-di,D006212
DB00704,dr-di,D006261
DB00704,dr-di,D006556
DB00704,dr-di,D006930
DB00704,dr-di,D006946
DB00704,dr-di,D006948
DB00704,dr-di,D006973
DB00704,dr-di,D007022
DB00704,dr-di,D007319
DB00704,dr-di,D009103
DB00704,dr-di,D009293
DB00704,dr-di,D009325
DB00704,dr-di,D009422
DB00704,dr-di,D010051
DB00704,dr-di,D010146
DB00704,dr-di,D011297
DB00704,dr-di,D011537
DB00704,dr-di,D011605
DB00704,dr-di,D012640
DB00704,dr-di,D012772
DB00704,dr-di,D013375
DB00704,dr-di,D014202
DB00704,dr-di,D014839
DB00704,dr-di,D014987
DB00704,dr-di,D015431
DB00704,dr-di,D015746
DB00704,dr-di,D016584
DB00704,dr-di,D019969
DB00704,dr-di,D019970
DB00704,dr-di,D053609
DB00704,dr-di,D056486
DB00704,dr-di,D064420
DB00788,dr-di,D000419
DB00788,dr-di,D000740
DB00788,dr-di,D000741
DB00788,dr-di,D000743
DB00788,dr-di,D000799
DB00788,dr-di,D001168
DB00788,dr-di,D001172
DB00788,dr-di,D001259
DB00788,dr-di,D001284
DB00788,dr-di,D001416
DB00788,dr-di,D001424
DB00788,dr-di,D002375
DB00788,dr-di,D002389
DB00788,dr-di,D002761
DB00788,dr-di,D002972
DB00788,dr-di,D003072
DB00788,dr-di,D003875
DB00788,dr-di,D003921
DB00788,dr-di,D004244
DB00788,dr-di,D004487
DB00788,dr-di,D004715
DB00788,dr-di,D004802
DB00788,dr-di,D005076
DB00788,dr-di,D005221
DB00788,dr-di,D005334
DB00788,dr-di,D005355
DB00788,dr-di,D005767
DB00788,dr-di,D006261
DB00788,dr-di,D006319
DB00788,dr-di,D006330
DB00788,dr-di,D006417
DB00788,dr-di,D006471
DB00788,dr-di,D006947
DB00788,dr-di,D006970
DB00788,dr-di,D006973
DB00788,dr-di,D006976
DB00788,dr-di,D007003
DB00788,dr-di,D007235
DB00788,dr-di,D007249
DB00788,dr-di,D007410
DB00788,dr-di,D007565
DB00788,dr-di,D007676
DB00788,dr-di,D007681
DB00788,dr-di,D007683
DB00788,dr-di,D007752
DB00788,dr-di,D008107
DB00788,dr-di,D008582
DB00788,dr-di,D008881
DB00788,dr-di,D009127
DB00788,dr-di,D009203
DB00788,dr-di,D009325
DB00788,dr-di,D009393
DB00788,dr-di,D009395
DB00788,dr-di,D009404
DB00788,dr-di,D009503
DB00788,dr-di,D009765
DB00788,dr-di,D009846
DB00788,dr-di,D010003
DB00788,dr-di,D010146
DB00788,dr-di,D010149
DB00788,dr-di,D010292
DB00788,dr-di,D010300
DB00788,dr-di,D010437
DB00788,dr-di,D010523
DB00788,dr-di,D011507
DB00788,dr-di,D011654
DB00788,dr-di,D011704
DB00788,dr-di,D012008
DB00788,dr-di,D013035
DB00788,dr-di,D013262
DB00788,dr-di,D013272
DB00788,dr-di,D013276
DB00788,dr-di,D013375
DB00788,dr-di,D014012
DB00788,dr-di,D014581
DB00788,dr-di,D014657
DB00788,dr-di,D014839
DB00788,dr-di,D014987
DB00788,dr-di,D015433
DB00788,dr-di,D017114
DB00788,dr-di,D017116
DB00788,dr-di,D018366
DB00788,dr-di,D022124
DB00788,dr-di,D023341
DB00788,dr-di,D047928
DB00788,dr-di,D051437
DB00788,dr-di,D052016
DB00788,dr-di,D053099
DB00788,dr-di,D056486
DB00788,dr-di,D058186
DB00788,dr-di,D064420
DB01400,dr-di,D000647
DB01400,dr-di,D001049
DB01400,dr-di,D001763
DB01400,dr-di,D001919
DB01400,dr-di,D003248
DB01400,dr-di,D003967
DB01400,dr-di,D004244
DB01400,dr-di,D006327
DB01400,dr-di,D006332
DB01400,dr-di,D006930
DB01400,dr-di,D006943
DB01400,dr-di,D006973
DB01400,dr-di,D007022
DB01400,dr-di,D007024
DB01400,dr-di,D007035
DB01400,dr-di,D008133
DB01400,dr-di,D009135
DB01400,dr-di,D009157
DB01400,dr-di,D009325
DB01400,dr-di,D010146
DB01400,dr-di,D010149
DB01400,dr-di,D010243
DB01400,dr-di,D011183
DB01400,dr-di,D012640
DB01400,dr-di,D013035
DB01400,dr-di,D013610
DB01400,dr-di,D014202
DB01400,dr-di,D015746
DB01400,dr-di,D016055
DB01400,dr-di,D018908
DB00627,dr-di,D000138
DB00627,dr-di,D000140
DB00627,dr-di,D000544
DB00627,dr-di,D000749
DB00627,dr-di,D001161
DB00627,dr-di,D001943
DB00627,dr-di,D002318
DB00627,dr-di,D002386
DB00627,dr-di,D002546
DB00627,dr-di,D002779
DB00627,dr-di,D002780
DB00627,dr-di,D002972
DB00627,dr-di,D003072
DB00627,dr-di,D003324
DB00627,dr-di,D003327
DB00627,dr-di,D003693
DB00627,dr-di,D003920
DB00627,dr-di,D003925
DB00627,dr-di,D004244
DB00627,dr-di,D004415
DB00627,dr-di,D004487
DB00627,dr-di,D004890
DB00627,dr-di,D005076
DB00627,dr-di,D005128
DB00627,dr-di,D005234
DB00627,dr-di,D005483
DB00627,dr-di,D005767
DB00627,dr-di,D005923
DB00627,dr-di,D006073
DB00627,dr-di,D006501
DB00627,dr-di,D006505
DB00627,dr-di,D006937
DB00627,dr-di,D006943
DB00627,dr-di,D006949
DB00627,dr-di,D006973
DB00627,dr-di,D007003
DB00627,dr-di,D007022
DB00627,dr-di,D007249
DB00627,dr-di,D007333
DB00627,dr-di,D007565
DB00627,dr-di,D007634
DB00627,dr-di,D007676
DB00627,dr-di,D007938
DB00627,dr-di,D008881
DB00627,dr-di,D009127
DB00627,dr-di,D009135
DB00627,dr-di,D009203
DB00627,dr-di,D009325
DB00627,dr-di,D009336
DB00627,dr-di,D009369
DB00627,dr-di,D009798
DB00627,dr-di,D010146
DB00627,dr-di,D010292
DB00627,dr-di,D010523
DB00627,dr-di,D010612
DB00627,dr-di,D011014
DB00627,dr-di,D011507
DB00627,dr-di,D011537
DB00627,dr-di,D012164
DB00627,dr-di,D012817
DB00627,dr-di,D012871
DB00627,dr-di,D013575
DB00627,dr-di,D014786
DB00627,dr-di,D014839
DB00627,dr-di,D015228
DB00627,dr-di,D015428
DB00627,dr-di,D015470
DB00627,dr-di,D017114
DB00627,dr-di,D017202
DB00627,dr-di,D018149
DB00627,dr-di,D018476
DB00627,dr-di,D020138
DB00627,dr-di,D020244
DB00627,dr-di,D020521
DB00627,dr-di,D020820
DB00627,dr-di,D023341
DB00627,dr-di,D023921
DB00627,dr-di,D024821
DB00627,dr-di,D047508
DB00627,dr-di,D050171
DB00627,dr-di,D050197
DB00627,dr-di,D055370
DB00627,dr-di,D056486
DB00627,dr-di,D064420
DB00622,dr-di,D000419
DB00622,dr-di,D000787
DB00622,dr-di,D000799
DB00622,dr-di,D001247
DB00622,dr-di,D001249
DB00622,dr-di,D001919
DB00622,dr-di,D002318
DB00622,dr-di,D002543
DB00622,dr-di,D002545
DB00622,dr-di,D002637
DB00622,dr-di,D003248
DB00622,dr-di,D003324
DB00622,dr-di,D003327
DB00622,dr-di,D003329
DB00622,dr-di,D004244
DB00622,dr-di,D004487
DB00622,dr-di,D005483
DB00622,dr-di,D006261
DB00622,dr-di,D006323
DB00622,dr-di,D006333
DB00622,dr-di,D006965
DB00622,dr-di,D006973
DB00622,dr-di,D006977
DB00622,dr-di,D006984
DB00622,dr-di,D007022
DB00622,dr-di,D007511
DB00622,dr-di,D008107
DB00622,dr-di,D009325
DB00622,dr-di,D010554
DB00622,dr-di,D012131
DB00622,dr-di,D013345
DB00622,dr-di,D013610
DB00622,dr-di,D016055
DB00622,dr-di,D017202
DB00622,dr-di,D019966
DB00622,dr-di,D020301
DB00622,dr-di,D050197
DB00622,dr-di,D054537
DB00184,dr-di,D000014
DB00184,dr-di,D000544
DB00184,dr-di,D000647
DB00184,dr-di,D000860
DB00184,dr-di,D001008
DB00184,dr-di,D001049
DB00184,dr-di,D001068
DB00184,dr-di,D001145
DB00184,dr-di,D001161
DB00184,dr-di,D001168
DB00184,dr-di,D001259
DB00184,dr-di,D001281
DB00184,dr-di,D001289
DB00184,dr-di,D001714
DB00184,dr-di,D001745
DB00184,dr-di,D001919
DB00184,dr-di,D001927
DB00184,dr-di,D001929
DB00184,dr-di,D001930
DB00184,dr-di,D001943
DB00184,dr-di,D002289
DB00184,dr-di,D002294
DB00184,dr-di,D002318
DB00184,dr-di,D002375
DB00184,dr-di,D002543
DB00184,dr-di,D002561
DB00184,dr-di,D002637
DB00184,dr-di,D003072
DB00184,dr-di,D003092
DB00184,dr-di,D003110
DB00184,dr-di,D003251
DB00184,dr-di,D003324
DB00184,dr-di,D003329
DB00184,dr-di,D003693
DB00184,dr-di,D003865
DB00184,dr-di,D003866
DB00184,dr-di,D003872
DB00184,dr-di,D003924
DB00184,dr-di,D003928
DB00184,dr-di,D003967
DB00184,dr-di,D004244
DB00184,dr-di,D004409
DB00184,dr-di,D004421
DB00184,dr-di,D004487
DB00184,dr-di,D004802
DB00184,dr-di,D004890
DB00184,dr-di,D005076
DB00184,dr-di,D005234
DB00184,dr-di,D005317
DB00184,dr-di,D005334
DB00184,dr-di,D005879
DB00184,dr-di,D005921
DB00184,dr-di,D006258
DB00184,dr-di,D006261
DB00184,dr-di,D006323
DB00184,dr-di,D006606
DB00184,dr-di,D006930
DB00184,dr-di,D006940
DB00184,dr-di,D006948
DB00184,dr-di,D006965
DB00184,dr-di,D006973
DB00184,dr-di,D006976
DB00184,dr-di,D006984
DB00184,dr-di,D007022
DB00184,dr-di,D007035
DB00184,dr-di,D007172
DB00184,dr-di,D007249
DB00184,dr-di,D007319
DB00184,dr-di,D007333
DB00184,dr-di,D007511
DB00184,dr-di,D007859
DB00184,dr-di,D008107
DB00184,dr-di,D008133
DB00184,dr-di,D008171
DB00184,dr-di,D008175
DB00184,dr-di,D008545
DB00184,dr-di,D008569
DB00184,dr-di,D009069
DB00184,dr-di,D009133
DB00184,dr-di,D009202
DB00184,dr-di,D009203
DB00184,dr-di,D009207
DB00184,dr-di,D009325
DB00184,dr-di,D009336
DB00184,dr-di,D009361
DB00184,dr-di,D009362
DB00184,dr-di,D009369
DB00184,dr-di,D009374
DB00184,dr-di,D009389
DB00184,dr-di,D009410
DB00184,dr-di,D009421
DB00184,dr-di,D009422
DB00184,dr-di,D009436
DB00184,dr-di,D009759
DB00184,dr-di,D009765
DB00184,dr-di,D009845
DB00184,dr-di,D010003
DB00184,dr-di,D010146
DB00184,dr-di,D010190
DB00184,dr-di,D010243
DB00184,dr-di,D010291
DB00184,dr-di,D010302
DB00184,dr-di,D010523
DB00184,dr-di,D011041
DB00184,dr-di,D011183
DB00184,dr-di,D011297
DB00184,dr-di,D011507
DB00184,dr-di,D011537
DB00184,dr-di,D011605
DB00184,dr-di,D011618
DB00184,dr-di,D011654
DB00184,dr-di,D011693
DB00184,dr-di,D012021
DB00184,dr-di,D012120
DB00184,dr-di,D012131
DB00184,dr-di,D012164
DB00184,dr-di,D012640
DB00184,dr-di,D012798
DB00184,dr-di,D012848
DB00184,dr-di,D012878
DB00184,dr-di,D012893
DB00184,dr-di,D013035
DB00184,dr-di,D013274
DB00184,dr-di,D013276
DB00184,dr-di,D013345
DB00184,dr-di,D013375
DB00184,dr-di,D013610
DB00184,dr-di,D013927
DB00184,dr-di,D014202
DB00184,dr-di,D014652
DB00184,dr-di,D014657
DB00184,dr-di,D014839
DB00184,dr-di,D015228
DB00184,dr-di,D015427
DB00184,dr-di,D015428
DB00184,dr-di,D015430
DB00184,dr-di,D015746
DB00184,dr-di,D016491
DB00184,dr-di,D016584
DB00184,dr-di,D018366
DB00184,dr-di,D018476
DB00184,dr-di,D018879
DB00184,dr-di,D019636
DB00184,dr-di,D019954
DB00184,dr-di,D019955
DB00184,dr-di,D019956
DB00184,dr-di,D019966
DB00184,dr-di,D019969
DB00184,dr-di,D019970
DB00184,dr-di,D020258
DB00184,dr-di,D020521
DB00184,dr-di,D020821
DB00184,dr-di,D028361
DB00184,dr-di,D049188
DB00184,dr-di,D050197
DB00184,dr-di,D054537
DB00184,dr-di,D056486
DB00184,dr-di,D058186
DB00184,dr-di,D064420
DB01115,dr-di,D000014
DB01115,dr-di,D000140
DB01115,dr-di,D000419
DB01115,dr-di,D000647
DB01115,dr-di,D000741
DB01115,dr-di,D000743
DB01115,dr-di,D000787
DB01115,dr-di,D000799
DB01115,dr-di,D000855
DB01115,dr-di,D000857
DB01115,dr-di,D001002
DB01115,dr-di,D001068
DB01115,dr-di,D001145
DB01115,dr-di,D001157
DB01115,dr-di,D001161
DB01115,dr-di,D001249
DB01115,dr-di,D001281
DB01115,dr-di,D001480
DB01115,dr-di,D001919
DB01115,dr-di,D002311
DB01115,dr-di,D002312
DB01115,dr-di,D002318
DB01115,dr-di,D002375
DB01115,dr-di,D002526
DB01115,dr-di,D002544
DB01115,dr-di,D002545
DB01115,dr-di,D002546
DB01115,dr-di,D002561
DB01115,dr-di,D002637
DB01115,dr-di,D002780
DB01115,dr-di,D003128
DB01115,dr-di,D003324
DB01115,dr-di,D003327
DB01115,dr-di,D003329
DB01115,dr-di,D003550
DB01115,dr-di,D003645
DB01115,dr-di,D003693
DB01115,dr-di,D003865
DB01115,dr-di,D003866
DB01115,dr-di,D003875
DB01115,dr-di,D003928
DB01115,dr-di,D004244
DB01115,dr-di,D004342
DB01115,dr-di,D004401
DB01115,dr-di,D004409
DB01115,dr-di,D004417
DB01115,dr-di,D004487
DB01115,dr-di,D004802
DB01115,dr-di,D005076
DB01115,dr-di,D005221
DB01115,dr-di,D005234
DB01115,dr-di,D005313
DB01115,dr-di,D005334
DB01115,dr-di,D005483
DB01115,dr-di,D005767
DB01115,dr-di,D005909
DB01115,dr-di,D005921
DB01115,dr-di,D006261
DB01115,dr-di,D006323
DB01115,dr-di,D006327
DB01115,dr-di,D006331
DB01115,dr-di,D006332
DB01115,dr-di,D006333
DB01115,dr-di,D006417
DB01115,dr-di,D006505
DB01115,dr-di,D006930
DB01115,dr-di,D006937
DB01115,dr-di,D006940
DB01115,dr-di,D006947
DB01115,dr-di,D006948
DB01115,dr-di,D006949
DB01115,dr-di,D006965
DB01115,dr-di,D006973
DB01115,dr-di,D006974
DB01115,dr-di,D006975
DB01115,dr-di,D006976
DB01115,dr-di,D006977
DB01115,dr-di,D007008
DB01115,dr-di,D007022
DB01115,dr-di,D007024
DB01115,dr-di,D007037
DB01115,dr-di,D007172
DB01115,dr-di,D007333
DB01115,dr-di,D007431
DB01115,dr-di,D007511
DB01115,dr-di,D007565
DB01115,dr-di,D007674
DB01115,dr-di,D007752
DB01115,dr-di,D008107
DB01115,dr-di,D008133
DB01115,dr-di,D009120
DB01115,dr-di,D009203
DB01115,dr-di,D009207
DB01115,dr-di,D009325
DB01115,dr-di,D009336
DB01115,dr-di,D009361
DB01115,dr-di,D009395
DB01115,dr-di,D009422
DB01115,dr-di,D009461
DB01115,dr-di,D010243
DB01115,dr-di,D010292
DB01115,dr-di,D010302
DB01115,dr-di,D010488
DB01115,dr-di,D010673
DB01115,dr-di,D011141
DB01115,dr-di,D011183
DB01115,dr-di,D011507
DB01115,dr-di,D011654
DB01115,dr-di,D011655
DB01115,dr-di,D011695
DB01115,dr-di,D011928
DB01115,dr-di,D012019
DB01115,dr-di,D012021
DB01115,dr-di,D012120
DB01115,dr-di,D012640
DB01115,dr-di,D012769
DB01115,dr-di,D012817
DB01115,dr-di,D012848
DB01115,dr-di,D012893
DB01115,dr-di,D013035
DB01115,dr-di,D013262
DB01115,dr-di,D013276
DB01115,dr-di,D013375
DB01115,dr-di,D013575
DB01115,dr-di,D013610
DB01115,dr-di,D013617
DB01115,dr-di,D013736
DB01115,dr-di,D013927
DB01115,dr-di,D014555
DB01115,dr-di,D014581
DB01115,dr-di,D014652
DB01115,dr-di,D014657
DB01115,dr-di,D014693
DB01115,dr-di,D014717
DB01115,dr-di,D015431
DB01115,dr-di,D015746
DB01115,dr-di,D016171
DB01115,dr-di,D016757
DB01115,dr-di,D017202
DB01115,dr-di,D017379
DB01115,dr-di,D018476
DB01115,dr-di,D018487
DB01115,dr-di,D019966
DB01115,dr-di,D020521
DB01115,dr-di,D020820
DB01115,dr-di,D023341
DB01115,dr-di,D024821
DB01115,dr-di,D029424
DB01115,dr-di,D049188
DB01115,dr-di,D050197
DB01115,dr-di,D051437
DB01115,dr-di,D053609
DB01115,dr-di,D054038
DB01115,dr-di,D054138
